Entity,Code,Date,cases
Curacao,CUW,"Mar 29, 2020",8
Curacao,CUW,"Mar 30, 2020",9
Curacao,CUW,"Apr 1, 2020",11
Curacao,CUW,"Apr 2, 2020",11
Curacao,CUW,"Apr 3, 2020",11
Curacao,CUW,"Apr 4, 2020",11
Curacao,CUW,"Apr 5, 2020",11
Curacao,CUW,"Apr 6, 2020",11
Curacao,CUW,"Apr 7, 2020",13
Curacao,CUW,"Apr 8, 2020",13
Curacao,CUW,"Apr 9, 2020",14
Curacao,CUW,"Apr 10, 2020",14
Curacao,CUW,"Apr 11, 2020",14
Curacao,CUW,"Apr 12, 2020",14
Curacao,CUW,"Apr 13, 2020",14
Curacao,CUW,"Apr 14, 2020",14
Curacao,CUW,"Apr 15, 2020",14
Curacao,CUW,"Apr 16, 2020",14
Curacao,CUW,"Apr 17, 2020",14
Curacao,CUW,"Apr 18, 2020",14
Curacao,CUW,"Apr 19, 2020",14
Curacao,CUW,"Apr 20, 2020",14
Curacao,CUW,"Apr 21, 2020",14
Curacao,CUW,"Apr 22, 2020",14
Curacao,CUW,"Apr 23, 2020",14
Curacao,CUW,"Apr 24, 2020",14
Curacao,CUW,"Apr 25, 2020",16
Curacao,CUW,"Apr 26, 2020",16
Curacao,CUW,"Apr 27, 2020",16
Curacao,CUW,"Apr 28, 2020",16
Curacao,CUW,"Apr 29, 2020",16
Curacao,CUW,"Apr 30, 2020",16
Curacao,CUW,"May 1, 2020",16
Curacao,CUW,"May 2, 2020",16
Curacao,CUW,"May 3, 2020",16
Curacao,CUW,"May 4, 2020",16
Curacao,CUW,"May 5, 2020",16
Curacao,CUW,"May 6, 2020",16
Curacao,CUW,"May 7, 2020",16
Curacao,CUW,"May 8, 2020",16
Curacao,CUW,"May 9, 2020",16
Curacao,CUW,"May 10, 2020",16
Curacao,CUW,"May 11, 2020",16
Curacao,CUW,"May 12, 2020",16
Curacao,CUW,"May 13, 2020",16
Curacao,CUW,"May 14, 2020",16
Curacao,CUW,"May 15, 2020",16
Curacao,CUW,"May 16, 2020",16
Curacao,CUW,"May 17, 2020",16
Cyprus,CYP,"Mar 10, 2020",2
Cyprus,CYP,"Mar 12, 2020",6
Cyprus,CYP,"Mar 14, 2020",14
Cyprus,CYP,"Mar 15, 2020",21
Cyprus,CYP,"Mar 16, 2020",30
Cyprus,CYP,"Mar 17, 2020",40
Cyprus,CYP,"Mar 18, 2020",40
Cyprus,CYP,"Mar 19, 2020",58
Cyprus,CYP,"Mar 20, 2020",58
Cyprus,CYP,"Mar 21, 2020",67
Cyprus,CYP,"Mar 22, 2020",84
Cyprus,CYP,"Mar 23, 2020",95
Cyprus,CYP,"Mar 24, 2020",116
Cyprus,CYP,"Mar 25, 2020",124
Cyprus,CYP,"Mar 26, 2020",132
Cyprus,CYP,"Mar 27, 2020",146
Cyprus,CYP,"Mar 28, 2020",162
Cyprus,CYP,"Mar 29, 2020",179
Cyprus,CYP,"Mar 30, 2020",214
Cyprus,CYP,"Mar 31, 2020",230
Cyprus,CYP,"Apr 1, 2020",262
Cyprus,CYP,"Apr 2, 2020",320
Cyprus,CYP,"Apr 3, 2020",356
Cyprus,CYP,"Apr 4, 2020",396
Cyprus,CYP,"Apr 5, 2020",426
Cyprus,CYP,"Apr 6, 2020",446
Cyprus,CYP,"Apr 7, 2020",465
Cyprus,CYP,"Apr 8, 2020",494
Cyprus,CYP,"Apr 9, 2020",526
Cyprus,CYP,"Apr 10, 2020",564
Cyprus,CYP,"Apr 11, 2020",595
Cyprus,CYP,"Apr 12, 2020",616
Cyprus,CYP,"Apr 13, 2020",633
Cyprus,CYP,"Apr 14, 2020",662
Cyprus,CYP,"Apr 15, 2020",695
Cyprus,CYP,"Apr 16, 2020",715
Cyprus,CYP,"Apr 17, 2020",735
Cyprus,CYP,"Apr 18, 2020",735
Cyprus,CYP,"Apr 19, 2020",761
Cyprus,CYP,"Apr 20, 2020",767
Cyprus,CYP,"Apr 21, 2020",772
Cyprus,CYP,"Apr 22, 2020",784
Cyprus,CYP,"Apr 23, 2020",790
Cyprus,CYP,"Apr 24, 2020",795
Cyprus,CYP,"Apr 25, 2020",804
Cyprus,CYP,"Apr 26, 2020",810
Cyprus,CYP,"Apr 27, 2020",817
Cyprus,CYP,"Apr 28, 2020",822
Cyprus,CYP,"Apr 29, 2020",837
Cyprus,CYP,"Apr 30, 2020",843
Cyprus,CYP,"May 1, 2020",850
Cyprus,CYP,"May 2, 2020",857
Cyprus,CYP,"May 3, 2020",864
Cyprus,CYP,"May 4, 2020",872
Cyprus,CYP,"May 5, 2020",874
Cyprus,CYP,"May 6, 2020",878
Cyprus,CYP,"May 7, 2020",883
Cyprus,CYP,"May 8, 2020",889
Cyprus,CYP,"May 9, 2020",891
Cyprus,CYP,"May 10, 2020",892
Cyprus,CYP,"May 11, 2020",898
Cyprus,CYP,"May 12, 2020",901
Cyprus,CYP,"May 13, 2020",903
Cyprus,CYP,"May 14, 2020",905
Cyprus,CYP,"May 15, 2020",907
Cyprus,CYP,"May 16, 2020",910
Cyprus,CYP,"May 17, 2020",914
Czech Republic,CZE,"Dec 31, 2019",0
Czech Republic,CZE,"Jan 1, 2020",0
Czech Republic,CZE,"Jan 2, 2020",0
Czech Republic,CZE,"Jan 3, 2020",0
Czech Republic,CZE,"Jan 4, 2020",0
Czech Republic,CZE,"Jan 5, 2020",0
Czech Republic,CZE,"Jan 6, 2020",0
Czech Republic,CZE,"Jan 7, 2020",0
Czech Republic,CZE,"Jan 8, 2020",0
Czech Republic,CZE,"Jan 9, 2020",0
Czech Republic,CZE,"Jan 10, 2020",0
Czech Republic,CZE,"Jan 11, 2020",0
Czech Republic,CZE,"Jan 12, 2020",0
Czech Republic,CZE,"Jan 13, 2020",0
Czech Republic,CZE,"Jan 14, 2020",0
Czech Republic,CZE,"Jan 15, 2020",0
Czech Republic,CZE,"Jan 16, 2020",0
Czech Republic,CZE,"Jan 17, 2020",0
Czech Republic,CZE,"Jan 18, 2020",0
Czech Republic,CZE,"Jan 19, 2020",0
Czech Republic,CZE,"Jan 20, 2020",0
Czech Republic,CZE,"Jan 21, 2020",0
Czech Republic,CZE,"Jan 22, 2020",0
Czech Republic,CZE,"Jan 23, 2020",0
Czech Republic,CZE,"Jan 24, 2020",0
Czech Republic,CZE,"Jan 25, 2020",0
Czech Republic,CZE,"Jan 26, 2020",0
Czech Republic,CZE,"Jan 27, 2020",0
Czech Republic,CZE,"Jan 28, 2020",0
Czech Republic,CZE,"Jan 29, 2020",0
Czech Republic,CZE,"Jan 30, 2020",0
Czech Republic,CZE,"Jan 31, 2020",0
Czech Republic,CZE,"Feb 1, 2020",0
Czech Republic,CZE,"Feb 2, 2020",0
Czech Republic,CZE,"Feb 3, 2020",0
Czech Republic,CZE,"Feb 4, 2020",0
Czech Republic,CZE,"Feb 5, 2020",0
Czech Republic,CZE,"Feb 6, 2020",0
Czech Republic,CZE,"Feb 7, 2020",0
Czech Republic,CZE,"Feb 8, 2020",0
Czech Republic,CZE,"Feb 9, 2020",0
Czech Republic,CZE,"Feb 10, 2020",0
Czech Republic,CZE,"Feb 11, 2020",0
Czech Republic,CZE,"Feb 12, 2020",0
Czech Republic,CZE,"Feb 13, 2020",0
Czech Republic,CZE,"Feb 14, 2020",0
Czech Republic,CZE,"Feb 15, 2020",0
Czech Republic,CZE,"Feb 16, 2020",0
Czech Republic,CZE,"Feb 17, 2020",0
Czech Republic,CZE,"Feb 18, 2020",0
Czech Republic,CZE,"Feb 19, 2020",0
Czech Republic,CZE,"Feb 20, 2020",0
Czech Republic,CZE,"Feb 21, 2020",0
Czech Republic,CZE,"Feb 22, 2020",0
Czech Republic,CZE,"Feb 23, 2020",0
Czech Republic,CZE,"Feb 24, 2020",0
Czech Republic,CZE,"Feb 25, 2020",0
Czech Republic,CZE,"Feb 26, 2020",0
Czech Republic,CZE,"Feb 27, 2020",0
Czech Republic,CZE,"Feb 28, 2020",0
Czech Republic,CZE,"Feb 29, 2020",0
Czech Republic,CZE,"Mar 1, 2020",0
Czech Republic,CZE,"Mar 2, 2020",3
Czech Republic,CZE,"Mar 3, 2020",5
Czech Republic,CZE,"Mar 4, 2020",5
Czech Republic,CZE,"Mar 5, 2020",8
Czech Republic,CZE,"Mar 6, 2020",12
Czech Republic,CZE,"Mar 7, 2020",19
Czech Republic,CZE,"Mar 8, 2020",26
Czech Republic,CZE,"Mar 9, 2020",32
Czech Republic,CZE,"Mar 10, 2020",40
Czech Republic,CZE,"Mar 11, 2020",63
Czech Republic,CZE,"Mar 12, 2020",94
Czech Republic,CZE,"Mar 13, 2020",116
Czech Republic,CZE,"Mar 14, 2020",150
Czech Republic,CZE,"Mar 15, 2020",214
Czech Republic,CZE,"Mar 16, 2020",298
Czech Republic,CZE,"Mar 17, 2020",344
Czech Republic,CZE,"Mar 18, 2020",434
Czech Republic,CZE,"Mar 19, 2020",522
Czech Republic,CZE,"Mar 20, 2020",694
Czech Republic,CZE,"Mar 21, 2020",904
Czech Republic,CZE,"Mar 22, 2020",995
Czech Republic,CZE,"Mar 23, 2020",1165
Czech Republic,CZE,"Mar 24, 2020",1236
Czech Republic,CZE,"Mar 25, 2020",1394
Czech Republic,CZE,"Mar 26, 2020",1654
Czech Republic,CZE,"Mar 27, 2020",2062
Czech Republic,CZE,"Mar 28, 2020",2279
Czech Republic,CZE,"Mar 29, 2020",2663
Czech Republic,CZE,"Mar 30, 2020",2829
Czech Republic,CZE,"Mar 31, 2020",3002
Czech Republic,CZE,"Apr 1, 2020",3308
Czech Republic,CZE,"Apr 2, 2020",3589
Czech Republic,CZE,"Apr 3, 2020",3858
Czech Republic,CZE,"Apr 4, 2020",4190
Czech Republic,CZE,"Apr 5, 2020",4472
Czech Republic,CZE,"Apr 6, 2020",4587
Czech Republic,CZE,"Apr 7, 2020",4822
Czech Republic,CZE,"Apr 8, 2020",5017
Czech Republic,CZE,"Apr 9, 2020",5312
Czech Republic,CZE,"Apr 10, 2020",5569
Czech Republic,CZE,"Apr 11, 2020",5732
Czech Republic,CZE,"Apr 12, 2020",5902
Czech Republic,CZE,"Apr 13, 2020",5991
Czech Republic,CZE,"Apr 14, 2020",6059
Czech Republic,CZE,"Apr 15, 2020",6141
Czech Republic,CZE,"Apr 16, 2020",6303
Czech Republic,CZE,"Apr 17, 2020",6433
Czech Republic,CZE,"Apr 18, 2020",6549
Czech Republic,CZE,"Apr 19, 2020",6654
Czech Republic,CZE,"Apr 20, 2020",6787
Czech Republic,CZE,"Apr 21, 2020",6914
Czech Republic,CZE,"Apr 22, 2020",7041
Czech Republic,CZE,"Apr 23, 2020",7136
Czech Republic,CZE,"Apr 24, 2020",7188
Czech Republic,CZE,"Apr 25, 2020",7273
Czech Republic,CZE,"Apr 26, 2020",7352
Czech Republic,CZE,"Apr 27, 2020",7404
Czech Republic,CZE,"Apr 28, 2020",7449
Czech Republic,CZE,"Apr 29, 2020",7504
Czech Republic,CZE,"Apr 30, 2020",7579
Czech Republic,CZE,"May 1, 2020",7682
Czech Republic,CZE,"May 2, 2020",7737
Czech Republic,CZE,"May 3, 2020",7755
Czech Republic,CZE,"May 4, 2020",7781
Czech Republic,CZE,"May 5, 2020",7819
Czech Republic,CZE,"May 6, 2020",7896
Czech Republic,CZE,"May 7, 2020",7974
Czech Republic,CZE,"May 8, 2020",8031
Czech Republic,CZE,"May 9, 2020",8077
Czech Republic,CZE,"May 10, 2020",8095
Czech Republic,CZE,"May 11, 2020",8123
Czech Republic,CZE,"May 12, 2020",8176
Czech Republic,CZE,"May 13, 2020",8221
Czech Republic,CZE,"May 14, 2020",8269
Czech Republic,CZE,"May 15, 2020",8351
Czech Republic,CZE,"May 16, 2020",8406
Czech Republic,CZE,"May 17, 2020",8455
Democratic Republic of Congo,COD,"Mar 11, 2020",1
Democratic Republic of Congo,COD,"Mar 14, 2020",2
Democratic Republic of Congo,COD,"Mar 15, 2020",2
Democratic Republic of Congo,COD,"Mar 16, 2020",2
Democratic Republic of Congo,COD,"Mar 17, 2020",3
Democratic Republic of Congo,COD,"Mar 18, 2020",3
Democratic Republic of Congo,COD,"Mar 19, 2020",14
Democratic Republic of Congo,COD,"Mar 20, 2020",14
Democratic Republic of Congo,COD,"Mar 21, 2020",14
Democratic Republic of Congo,COD,"Mar 22, 2020",23
Democratic Republic of Congo,COD,"Mar 23, 2020",26
Democratic Republic of Congo,COD,"Mar 24, 2020",26
Democratic Republic of Congo,COD,"Mar 25, 2020",45
Democratic Republic of Congo,COD,"Mar 26, 2020",45
Democratic Republic of Congo,COD,"Mar 27, 2020",54
Democratic Republic of Congo,COD,"Mar 28, 2020",58
Democratic Republic of Congo,COD,"Mar 29, 2020",58
Democratic Republic of Congo,COD,"Mar 30, 2020",81
Democratic Republic of Congo,COD,"Mar 31, 2020",98
Democratic Republic of Congo,COD,"Apr 1, 2020",98
Democratic Republic of Congo,COD,"Apr 2, 2020",123
Democratic Republic of Congo,COD,"Apr 3, 2020",123
Democratic Republic of Congo,COD,"Apr 4, 2020",134
Democratic Republic of Congo,COD,"Apr 5, 2020",154
Democratic Republic of Congo,COD,"Apr 6, 2020",154
Democratic Republic of Congo,COD,"Apr 7, 2020",161
Democratic Republic of Congo,COD,"Apr 8, 2020",180
Democratic Republic of Congo,COD,"Apr 9, 2020",183
Democratic Republic of Congo,COD,"Apr 10, 2020",215
Democratic Republic of Congo,COD,"Apr 11, 2020",223
Democratic Republic of Congo,COD,"Apr 12, 2020",234
Democratic Republic of Congo,COD,"Apr 13, 2020",234
Democratic Republic of Congo,COD,"Apr 14, 2020",235
Democratic Republic of Congo,COD,"Apr 15, 2020",254
Democratic Republic of Congo,COD,"Apr 16, 2020",267
Democratic Republic of Congo,COD,"Apr 17, 2020",287
Democratic Republic of Congo,COD,"Apr 18, 2020",307
Democratic Republic of Congo,COD,"Apr 19, 2020",327
Democratic Republic of Congo,COD,"Apr 20, 2020",332
Democratic Republic of Congo,COD,"Apr 21, 2020",350
Democratic Republic of Congo,COD,"Apr 22, 2020",359
Democratic Republic of Congo,COD,"Apr 23, 2020",377
Democratic Republic of Congo,COD,"Apr 24, 2020",394
Democratic Republic of Congo,COD,"Apr 25, 2020",416
Democratic Republic of Congo,COD,"Apr 26, 2020",442
Democratic Republic of Congo,COD,"Apr 27, 2020",459
Democratic Republic of Congo,COD,"Apr 28, 2020",471
Democratic Republic of Congo,COD,"Apr 29, 2020",491
Democratic Republic of Congo,COD,"Apr 30, 2020",500
Democratic Republic of Congo,COD,"May 1, 2020",572
Democratic Republic of Congo,COD,"May 2, 2020",604
Democratic Republic of Congo,COD,"May 3, 2020",674
Democratic Republic of Congo,COD,"May 4, 2020",684
Democratic Republic of Congo,COD,"May 5, 2020",684
Democratic Republic of Congo,COD,"May 6, 2020",705
Democratic Republic of Congo,COD,"May 7, 2020",863
Democratic Republic of Congo,COD,"May 8, 2020",897
Democratic Republic of Congo,COD,"May 9, 2020",937
Democratic Republic of Congo,COD,"May 10, 2020",991
Democratic Republic of Congo,COD,"May 11, 2020",1024
Democratic Republic of Congo,COD,"May 12, 2020",1102
Democratic Republic of Congo,COD,"May 13, 2020",1169
Democratic Republic of Congo,COD,"May 14, 2020",1242
Democratic Republic of Congo,COD,"May 15, 2020",1298
Democratic Republic of Congo,COD,"May 16, 2020",1369
Democratic Republic of Congo,COD,"May 17, 2020",1454
Denmark,DNK,"Dec 31, 2019",0
Denmark,DNK,"Jan 1, 2020",0
Denmark,DNK,"Jan 2, 2020",0
Denmark,DNK,"Jan 3, 2020",0
Denmark,DNK,"Jan 4, 2020",0
Denmark,DNK,"Jan 5, 2020",0
Denmark,DNK,"Jan 6, 2020",0
Denmark,DNK,"Jan 7, 2020",0
Denmark,DNK,"Jan 8, 2020",0
Denmark,DNK,"Jan 9, 2020",0
Denmark,DNK,"Jan 10, 2020",0
Denmark,DNK,"Jan 11, 2020",0
Denmark,DNK,"Jan 12, 2020",0
Denmark,DNK,"Jan 13, 2020",0
Denmark,DNK,"Jan 14, 2020",0
Denmark,DNK,"Jan 15, 2020",0
Denmark,DNK,"Jan 16, 2020",0
Denmark,DNK,"Jan 17, 2020",0
Denmark,DNK,"Jan 18, 2020",0
Denmark,DNK,"Jan 19, 2020",0
Denmark,DNK,"Jan 20, 2020",0
Denmark,DNK,"Jan 21, 2020",0
Denmark,DNK,"Jan 22, 2020",0
Denmark,DNK,"Jan 23, 2020",0
Denmark,DNK,"Jan 24, 2020",0
Denmark,DNK,"Jan 25, 2020",0
Denmark,DNK,"Jan 26, 2020",0
Denmark,DNK,"Jan 27, 2020",0
Denmark,DNK,"Jan 28, 2020",0
Denmark,DNK,"Jan 29, 2020",0
Denmark,DNK,"Jan 30, 2020",0
Denmark,DNK,"Jan 31, 2020",0
Denmark,DNK,"Feb 1, 2020",0
Denmark,DNK,"Feb 2, 2020",0
Denmark,DNK,"Feb 3, 2020",0
Denmark,DNK,"Feb 4, 2020",0
Denmark,DNK,"Feb 5, 2020",0
Denmark,DNK,"Feb 6, 2020",0
Denmark,DNK,"Feb 7, 2020",0
Denmark,DNK,"Feb 8, 2020",0
Denmark,DNK,"Feb 9, 2020",0
Denmark,DNK,"Feb 10, 2020",0
Denmark,DNK,"Feb 11, 2020",0
Denmark,DNK,"Feb 12, 2020",0
Denmark,DNK,"Feb 13, 2020",0
Denmark,DNK,"Feb 14, 2020",0
Denmark,DNK,"Feb 15, 2020",0
Denmark,DNK,"Feb 16, 2020",0
Denmark,DNK,"Feb 17, 2020",0
Denmark,DNK,"Feb 18, 2020",0
Denmark,DNK,"Feb 19, 2020",0
Denmark,DNK,"Feb 20, 2020",0
Denmark,DNK,"Feb 21, 2020",0
Denmark,DNK,"Feb 22, 2020",0
Denmark,DNK,"Feb 23, 2020",0
Denmark,DNK,"Feb 24, 2020",0
Denmark,DNK,"Feb 25, 2020",0
Denmark,DNK,"Feb 26, 2020",0
Denmark,DNK,"Feb 27, 2020",1
Denmark,DNK,"Feb 28, 2020",1
Denmark,DNK,"Feb 29, 2020",2
Denmark,DNK,"Mar 1, 2020",3
Denmark,DNK,"Mar 2, 2020",4
Denmark,DNK,"Mar 3, 2020",5
Denmark,DNK,"Mar 4, 2020",8
Denmark,DNK,"Mar 5, 2020",10
Denmark,DNK,"Mar 6, 2020",20
Denmark,DNK,"Mar 7, 2020",23
Denmark,DNK,"Mar 8, 2020",31
Denmark,DNK,"Mar 9, 2020",38
Denmark,DNK,"Mar 10, 2020",113
Denmark,DNK,"Mar 11, 2020",264
Denmark,DNK,"Mar 12, 2020",516
Denmark,DNK,"Mar 13, 2020",676
Denmark,DNK,"Mar 14, 2020",804
Denmark,DNK,"Mar 15, 2020",827
Denmark,DNK,"Mar 16, 2020",875
Denmark,DNK,"Mar 17, 2020",932
Denmark,DNK,"Mar 18, 2020",1024
Denmark,DNK,"Mar 19, 2020",1115
Denmark,DNK,"Mar 20, 2020",1151
Denmark,DNK,"Mar 21, 2020",1255
Denmark,DNK,"Mar 22, 2020",1326
Denmark,DNK,"Mar 23, 2020",1395
Denmark,DNK,"Mar 24, 2020",1460
Denmark,DNK,"Mar 25, 2020",1591
Denmark,DNK,"Mar 26, 2020",1724
Denmark,DNK,"Mar 27, 2020",1877
Denmark,DNK,"Mar 28, 2020",2046
Denmark,DNK,"Mar 29, 2020",2201
Denmark,DNK,"Mar 30, 2020",2395
Denmark,DNK,"Mar 31, 2020",2577
Denmark,DNK,"Apr 1, 2020",2860
Denmark,DNK,"Apr 2, 2020",3107
Denmark,DNK,"Apr 3, 2020",3386
Denmark,DNK,"Apr 4, 2020",3757
Denmark,DNK,"Apr 5, 2020",4077
Denmark,DNK,"Apr 6, 2020",4369
Denmark,DNK,"Apr 7, 2020",4681
Denmark,DNK,"Apr 8, 2020",5071
Denmark,DNK,"Apr 9, 2020",5402
Denmark,DNK,"Apr 10, 2020",5635
Denmark,DNK,"Apr 11, 2020",5819
Denmark,DNK,"Apr 12, 2020",5996
Denmark,DNK,"Apr 13, 2020",6174
Denmark,DNK,"Apr 14, 2020",6318
Denmark,DNK,"Apr 15, 2020",6511
Denmark,DNK,"Apr 16, 2020",6681
Denmark,DNK,"Apr 17, 2020",6879
Denmark,DNK,"Apr 18, 2020",7073
Denmark,DNK,"Apr 19, 2020",7242
Denmark,DNK,"Apr 20, 2020",7384
Denmark,DNK,"Apr 21, 2020",7515
Denmark,DNK,"Apr 22, 2020",7695
Denmark,DNK,"Apr 23, 2020",7912
Denmark,DNK,"Apr 24, 2020",8073
Denmark,DNK,"Apr 25, 2020",8210
Denmark,DNK,"Apr 26, 2020",8445
Denmark,DNK,"Apr 27, 2020",8575
Denmark,DNK,"Apr 28, 2020",8698
Denmark,DNK,"Apr 29, 2020",8851
Denmark,DNK,"Apr 30, 2020",9008
Denmark,DNK,"May 1, 2020",9158
Denmark,DNK,"May 2, 2020",9311
Denmark,DNK,"May 3, 2020",9407
Denmark,DNK,"May 4, 2020",9523
Denmark,DNK,"May 5, 2020",9670
Denmark,DNK,"May 6, 2020",9821
Denmark,DNK,"May 7, 2020",9983
Denmark,DNK,"May 8, 2020",10083
Denmark,DNK,"May 9, 2020",10218
Denmark,DNK,"May 10, 2020",10319
Denmark,DNK,"May 11, 2020",10429
Denmark,DNK,"May 12, 2020",10513
Denmark,DNK,"May 13, 2020",10591
Denmark,DNK,"May 14, 2020",10667
Denmark,DNK,"May 15, 2020",10713
Denmark,DNK,"May 16, 2020",10791
Denmark,DNK,"May 17, 2020",10858
Djibouti,DJI,"Mar 19, 2020",1
Djibouti,DJI,"Mar 20, 2020",1
Djibouti,DJI,"Mar 21, 2020",1
Djibouti,DJI,"Mar 22, 2020",1
Djibouti,DJI,"Mar 23, 2020",1
Djibouti,DJI,"Mar 24, 2020",3
Djibouti,DJI,"Mar 25, 2020",3
Djibouti,DJI,"Mar 26, 2020",12
Djibouti,DJI,"Mar 27, 2020",12
Djibouti,DJI,"Mar 28, 2020",13
Djibouti,DJI,"Mar 29, 2020",15
Djibouti,DJI,"Mar 30, 2020",19
Djibouti,DJI,"Mar 31, 2020",26
Djibouti,DJI,"Apr 1, 2020",31
Djibouti,DJI,"Apr 2, 2020",34
Djibouti,DJI,"Apr 3, 2020",41
Djibouti,DJI,"Apr 4, 2020",41
Djibouti,DJI,"Apr 5, 2020",51
Djibouti,DJI,"Apr 6, 2020",59
Djibouti,DJI,"Apr 7, 2020",90
Djibouti,DJI,"Apr 8, 2020",121
Djibouti,DJI,"Apr 9, 2020",135
Djibouti,DJI,"Apr 10, 2020",140
Djibouti,DJI,"Apr 11, 2020",150
Djibouti,DJI,"Apr 12, 2020",187
Djibouti,DJI,"Apr 13, 2020",214
Djibouti,DJI,"Apr 14, 2020",298
Djibouti,DJI,"Apr 15, 2020",363
Djibouti,DJI,"Apr 16, 2020",435
Djibouti,DJI,"Apr 17, 2020",591
Djibouti,DJI,"Apr 18, 2020",732
Djibouti,DJI,"Apr 19, 2020",732
Djibouti,DJI,"Apr 20, 2020",846
Djibouti,DJI,"Apr 21, 2020",846
Djibouti,DJI,"Apr 22, 2020",945
Djibouti,DJI,"Apr 23, 2020",974
Djibouti,DJI,"Apr 24, 2020",986
Djibouti,DJI,"Apr 25, 2020",999
Djibouti,DJI,"Apr 26, 2020",1008
Djibouti,DJI,"Apr 27, 2020",1023
Djibouti,DJI,"Apr 28, 2020",1035
Djibouti,DJI,"Apr 29, 2020",1072
Djibouti,DJI,"Apr 30, 2020",1077
Djibouti,DJI,"May 1, 2020",1089
Djibouti,DJI,"May 2, 2020",1097
Djibouti,DJI,"May 3, 2020",1112
Djibouti,DJI,"May 4, 2020",1112
Djibouti,DJI,"May 5, 2020",1116
Djibouti,DJI,"May 6, 2020",1120
Djibouti,DJI,"May 7, 2020",1120
Djibouti,DJI,"May 8, 2020",1133
Djibouti,DJI,"May 9, 2020",1135
Djibouti,DJI,"May 10, 2020",1189
Djibouti,DJI,"May 11, 2020",1210
Djibouti,DJI,"May 12, 2020",1227
Djibouti,DJI,"May 13, 2020",1256
Djibouti,DJI,"May 14, 2020",1268
Djibouti,DJI,"May 15, 2020",1284
Djibouti,DJI,"May 16, 2020",1309
Djibouti,DJI,"May 17, 2020",1331
Dominica,DMA,"Mar 23, 2020",1
Dominica,DMA,"Mar 24, 2020",1
Dominica,DMA,"Mar 25, 2020",2
Dominica,DMA,"Mar 26, 2020",7
Dominica,DMA,"Mar 27, 2020",11
Dominica,DMA,"Mar 28, 2020",11
Dominica,DMA,"Mar 29, 2020",11
Dominica,DMA,"Mar 30, 2020",11
Dominica,DMA,"Mar 31, 2020",11
Dominica,DMA,"Apr 1, 2020",11
Dominica,DMA,"Apr 2, 2020",12
Dominica,DMA,"Apr 3, 2020",12
Dominica,DMA,"Apr 4, 2020",14
Dominica,DMA,"Apr 5, 2020",14
Dominica,DMA,"Apr 6, 2020",14
Dominica,DMA,"Apr 7, 2020",15
Dominica,DMA,"Apr 8, 2020",15
Dominica,DMA,"Apr 9, 2020",15
Dominica,DMA,"Apr 10, 2020",16
Dominica,DMA,"Apr 11, 2020",16
Dominica,DMA,"Apr 12, 2020",16
Dominica,DMA,"Apr 13, 2020",16
Dominica,DMA,"Apr 14, 2020",16
Dominica,DMA,"Apr 15, 2020",16
Dominica,DMA,"Apr 16, 2020",16
Dominica,DMA,"Apr 17, 2020",16
Dominica,DMA,"Apr 18, 2020",16
Dominica,DMA,"Apr 19, 2020",16
Dominica,DMA,"Apr 20, 2020",16
Dominica,DMA,"Apr 21, 2020",16
Dominica,DMA,"Apr 22, 2020",16
Dominica,DMA,"Apr 23, 2020",16
Dominica,DMA,"Apr 24, 2020",16
Dominica,DMA,"Apr 25, 2020",16
Dominica,DMA,"Apr 26, 2020",16
Dominica,DMA,"Apr 27, 2020",16
Dominica,DMA,"Apr 28, 2020",16
Dominica,DMA,"Apr 29, 2020",16
Dominica,DMA,"Apr 30, 2020",16
Dominica,DMA,"May 1, 2020",16
Dominica,DMA,"May 2, 2020",16
Dominica,DMA,"May 3, 2020",16
Dominica,DMA,"May 4, 2020",16
Dominica,DMA,"May 5, 2020",16
Dominica,DMA,"May 6, 2020",16
Dominica,DMA,"May 7, 2020",16
Dominica,DMA,"May 8, 2020",16
Dominica,DMA,"May 9, 2020",16
Dominica,DMA,"May 10, 2020",16
Dominica,DMA,"May 11, 2020",16
Dominica,DMA,"May 12, 2020",16
Dominica,DMA,"May 13, 2020",16
Dominica,DMA,"May 14, 2020",16
Dominica,DMA,"May 15, 2020",16
Dominica,DMA,"May 16, 2020",16
Dominica,DMA,"May 17, 2020",16
Dominican Republic,DOM,"Dec 31, 2019",0
Dominican Republic,DOM,"Jan 1, 2020",0
Dominican Republic,DOM,"Jan 2, 2020",0
Dominican Republic,DOM,"Jan 3, 2020",0
Dominican Republic,DOM,"Jan 4, 2020",0
Dominican Republic,DOM,"Jan 5, 2020",0
Dominican Republic,DOM,"Jan 6, 2020",0
Dominican Republic,DOM,"Jan 7, 2020",0
Dominican Republic,DOM,"Jan 8, 2020",0
Dominican Republic,DOM,"Jan 9, 2020",0
Dominican Republic,DOM,"Jan 10, 2020",0
Dominican Republic,DOM,"Jan 11, 2020",0
Dominican Republic,DOM,"Jan 12, 2020",0
Dominican Republic,DOM,"Jan 13, 2020",0
Dominican Republic,DOM,"Jan 14, 2020",0
Dominican Republic,DOM,"Jan 15, 2020",0
Dominican Republic,DOM,"Jan 16, 2020",0
Dominican Republic,DOM,"Jan 17, 2020",0
Dominican Republic,DOM,"Jan 18, 2020",0
Dominican Republic,DOM,"Jan 19, 2020",0
Dominican Republic,DOM,"Jan 20, 2020",0
Dominican Republic,DOM,"Jan 21, 2020",0
Dominican Republic,DOM,"Jan 22, 2020",0
Dominican Republic,DOM,"Jan 23, 2020",0
